ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,DépenseTotale,Anciennete,TotalChildren,features,scaledFeatures,Education_index,Marital_Status_index,Education_encoded,Marital_Status_encoded,features_,pca_features
7327,1959,PhD,Married,36732,1,1,,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,65,47,0,2,"[65.0,71.0,47.0,0.0,2.0]","[0.8182365436637469,0.7558277313331497,-0.9278520131277224,0.0,1.3960489921421362]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[0.8182365436637469,0.7558277313331497,-0.9278520131277224,1.3960489921421362,1.0,1.0])","[1.6115159212072903,1.1765495488275406]"
5299,1970,PhD,Married,69084,1,0,,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,54,1586,0,1,"[54.0,43.0,1586.0,0.0,1.0]","[-0.09964865715003804,-0.2109412155255295,1.6275681934827557,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-0.09964865715003804,-0.2109412155255295,1.6275681934827557,0.06591298942057865,1.0,1.0])","[-1.105057121738731,0.0763009041829559]"
4127,1967,PhD,Married,77766,0,1,,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,57,1529,0,1,"[57.0,97.0,1529.0,0.0,1.0]","[0.15068367034463057,1.6535417534162091,1.5329230006453305,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[0.15068367034463057,1.6535417534162091,1.5329230006453305,0.06591298942057865,1.0,1.0])","[-1.0547898514929135,1.1358434022538302]"
8143,1985,PhD,Single,37929,0,0,,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,39,265,0,0,"[39.0,49.0,265.0,0.0,0.0]","[-1.351310294623381,-0.00377644119866966,-0.5658756615740613,0.0,-1.264223013300979]",1.0,2.0,"(4,[1],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,6,11],[-1.351310294623381,-0.00377644119866966,-0.5658756615740613,-1.264223013300979,1.0,1.0])","[-0.44515794554347804,-1.4840028758616441]"
1964,1951,Graduation,Together,86610,0,0,,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,73,1603,0,0,"[73.0,66.0,1603.0,0.0,0.0]","[1.4857894169828632,0.5831904193940999,1.6557957071360228,0.0,-1.264223013300979]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[1.4857894169828632,0.5831904193940999,1.6557957071360228,-1.264223013300979,1.0,1.0])","[-2.1144446396972882,1.5409900420778202]"
3690,1986,Master,Married,80141,0,0,,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,38,2091,0,0,"[38.0,20.0,2091.0,0.0,0.0]","[-1.4347544037882707,-1.005072850445159,2.4660913931827504,0.0,-1.264223013300979]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[-1.4347544037882707,-1.005072850445159,2.4660913931827504,-1.264223013300979,1.0,1.0])","[-2.5903737281086814,-1.559269711672924]"
3433,1955,2n Cycle,Married,72635,0,0,,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,69,981,0,0,"[69.0,54.0,981.0,0.0,0.0]","[1.152012980323305,0.1688608707403802,0.6230007958223663,0.0,-1.264223013300979]",3.0,0.0,"(4,[3],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,8,9],[1.152012980323305,0.1688608707403802,0.6230007958223663,-1.264223013300979,1.0,1.0])","[-1.3686649568687386,0.9092516542740628]"
3389,1970,Graduation,Married,69016,0,1,,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,54,1533,0,1,"[54.0,61.0,1533.0,0.0,1.0]","[-0.09964865715003804,0.41055310745505,1.5395647685637464,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.09964865715003804,0.41055310745505,1.5395647685637464,0.06591298942057865,1.0,1.0])","[-1.0455994171307992,0.34982085593695256]"
4712,1991,2n Cycle,Together,20193,0,0,,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,33,82,0,0,"[33.0,18.0,82.0,0.0,0.0]","[-1.8519749496127182,-1.0741277752207787,-0.869736543841584,0.0,-1.264223013300979]",3.0,1.0,"(4,[3],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,8,10],[-1.8519749496127182,-1.0741277752207787,-0.869736543841584,-1.264223013300979,1.0,1.0])","[-0.2084937516286104,-2.450655674693588]"
1170,1975,Graduation,Married,27573,1,0,,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,49,244,0,1,"[49.0,45.0,244.0,0.0,1.0]","[-0.5168692029744857,-0.14188629074990955,-0.6007449431457443,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.5168692029744857,-0.14188629074990955,-0.6007449431457443,0.06591298942057865,1.0,1.0])","[0.48981089193845134,-0.5840682065957548]"
6347,1979,Basic,Single,15862,1,0,,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,45,36,0,1,"[45.0,26.0,36.0,0.0,1.0]","[-0.8506456396340438,-0.7979080761182991,-0.9461168749033657,0.0,0.06591298942057865]",4.0,2.0,"(4,[],[])","(7,[2],[1.0])","(16,[0,1,2,4,11],[-0.8506456396340438,-0.7979080761182991,-0.9461168749033657,0.06591298942057865,1.0])","[0.7486940540391879,-1.2235151689713535]"
4065,1976,PhD,Married,49544,1,0,,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,48,404,0,1,"[48.0,0.0,404.0,0.0,1.0]","[-0.6003133121393752,-1.6956220982013583,-0.33507422640911244,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-0.6003133121393752,-1.6956220982013583,-0.33507422640911244,0.06591298942057865,1.0,1.0])","[0.311364990280211,-1.3321050229572802]"
8230,1980,Graduation,Married,33228,1,0,,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,44,71,0,1,"[44.0,28.0,71.0,0.0,1.0]","[-0.9340897487989334,-0.7288531513426791,-0.8880014056172275,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.9340897487989334,-0.7288531513426791,-0.8880014056172275,0.06591298942057865,1.0,1.0])","[0.7097143948938404,-1.2540031226054809]"
1215,1978,Graduation,Together,70440,0,0,,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,46,1572,0,0,"[46.0,49.0,1572.0,0.0,0.0]","[-0.7672015304691543,-0.00377644119866966,1.6043220057683003,0.0,-1.264223013300979]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.7672015304691543,-0.00377644119866966,1.6043220057683003,-1.264223013300979,1.0,1.0])","[-2.004337199576332,-0.6582759598281583]"
5939,1971,Graduation,Together,38232,1,1,,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,53,122,0,2,"[53.0,84.0,122.0,0.0,2.0]","[-0.18309276631492757,1.2046847423746794,-0.8033188646574261,0.0,1.3960489921421362]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.18309276631492757,1.2046847423746794,-0.8033188646574261,1.3960489921421362,1.0,1.0])","[1.5523361055022895,0.5488954614237628]"
2156,1955,PhD,Married,22554,1,1,,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,69,41,0,2,"[69.0,38.0,41.0,0.0,2.0]","[1.152012980323305,-0.3835785274645794,-0.937814665005346,0.0,1.3960489921421362]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[1.152012980323305,-0.3835785274645794,-0.937814665005346,1.3960489921421362,1.0,1.0])","[1.6136607357577541,0.9337578234024331]"
7788,1983,PhD,Married,23536,1,0,,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,41,10,0,1,"[41.0,53.0,10.0,0.0,1.0]","[-1.184422076293602,0.13433340835257024,-0.9892883663730685,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-1.184422076293602,0.13433340835257024,-0.9892883663730685,0.06591298942057865,1.0,1.0])","[0.785283037744957,-1.0843529540225345]"
10323,1952,Graduation,Married,49413,0,1,,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,72,304,0,1,"[72.0,88.0,304.0,0.0,1.0]","[1.4023453078179735,1.3427945919259192,-0.5011184243695074,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[1.4023453078179735,1.3427945919259192,-0.5011184243695074,0.06591298942057865,1.0,1.0])","[0.35161988738661815,1.7522197739965544]"
7947,1969,Graduation,Married,42231,1,1,,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,55,37,0,2,"[55.0,99.0,37.0,0.0,2.0]","[-0.0162045479851485,1.722596678191829,-0.9444564329237618,0.0,1.3960489921421362]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.0162045479851485,1.722596678191829,-0.9444564329237618,1.3960489921421362,1.0,1.0])","[1.6447861044434238,0.9088555695257021]"
1891,1980,Master,Divorced,78789,0,0,,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,44,1754,0,0,"[44.0,12.0,1754.0,0.0,0.0]","[-0.9340897487989334,-1.2812925495476386,1.9065224460562193,0.0,-1.264223013300979]",2.0,3.0,"(4,[2],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,7,12],[-0.9340897487989334,-1.2812925495476386,1.9065224460562193,-1.264223013300979,1.0,1.0])","[-2.2074451527841505,-1.3444570320010065]"
2570,1968,Graduation,Together,56534,0,1,,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,56,815,0,1,"[56.0,35.0,815.0,0.0,1.0]","[0.06723956117974103,-0.4871609146280093,0.34736742720811076,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[0.06723956117974103,-0.4871609146280093,0.34736742720811076,0.06591298942057865,1.0,1.0])","[-0.200002556223635,-0.10226709924004196]"
9256,1971,Graduation,Single,58350,0,1,,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,53,1001,0,1,"[53.0,5.0,1001.0,0.0,1.0]","[-0.18309276631492757,-1.5229847862623085,0.6562096354144453,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-0.18309276631492757,-1.5229847862623085,0.6562096354144453,0.06591298942057865,1.0,1.0])","[-0.40638393962442865,-0.7470407595690192]"
295,1989,Graduation,Single,81217,0,0,,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,35,1157,0,0,"[35.0,77.0,1157.0,0.0,0.0]","[-1.6850867312829392,0.9629925056600096,0.9152385842326614,0.0,-1.264223013300979]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-1.6850867312829392,0.9629925056600096,0.9152385842326614,-1.264223013300979,1.0,1.0])","[-1.4909857002343623,-1.0986760754983456]"
7397,1951,Graduation,Single,49090,0,1,,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,73,688,0,1,"[73.0,45.0,688.0,0.0,1.0]","[1.4857894169828632,-0.14188629074990955,0.13649129579840918,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[1.4857894169828632,-0.14188629074990955,0.13649129579840918,0.06591298942057865,1.0,1.0])","[-0.09647756830881944,1.2344968846065214]"
6349,1987,Master,Divorced,61787,0,0,,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,37,1319,0,0,"[37.0,71.0,1319.0,0.0,0.0]","[-1.51819851295316,0.7558277313331497,1.1842301849285013,0.0,-1.264223013300979]",2.0,3.0,"(4,[2],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,7,12],[-1.51819851295316,0.7558277313331497,1.1842301849285013,-1.264223013300979,1.0,1.0])","[-1.6861997340823887,-1.0113835486722902]"
10790,1985,PhD,Married,18169,1,0,,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,21,0,1,"[39.0,40.0,21.0,0.0,1.0]","[-1.351310294623381,-0.3145236026889594,-0.971023504597425,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-1.351310294623381,-0.3145236026889594,-0.971023504597425,0.06591298942057865,1.0,1.0])","[0.7797370103955127,-1.4310039394767096]"
10398,1981,2n Cycle,Single,24336,1,0,,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,43,31,0,1,"[43.0,82.0,31.0,0.0,1.0]","[-1.017533857963823,1.1356298175990596,-0.9544190848013855,0.0,0.06591298942057865]",3.0,2.0,"(4,[3],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,8,11],[-1.017533857963823,1.1356298175990596,-0.9544190848013855,0.06591298942057865,1.0,1.0])","[0.7504146766801534,-0.47473238525794126]"
2431,1990,Graduation,Married,18222,0,0,,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,34,67,0,0,"[34.0,70.0,67.0,0.0,0.0]","[-1.7685308404478288,0.7213002689453398,-0.8946431735356434,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-1.7685308404478288,0.7213002689453398,-0.8946431735356434,-1.264223013300979,1.0,1.0])","[-0.20216768193743273,-1.5547154110202805]"
550,1952,Graduation,Divorced,62335,0,1,,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,72,708,0,1,"[72.0,87.0,708.0,0.0,1.0]","[1.4023453078179735,1.3082671295381094,0.16970013539048817,0.0,0.06591298942057865]",0.0,3.0,"(4,[0],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,5,12],[1.4023453078179735,1.3082671295381094,0.16970013539048817,0.06591298942057865,1.0,1.0])","[-0.12449578613555874,1.8376072847577503]"
1890,1971,2n Cycle,Together,42033,1,1,,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,25,0,2,"[53.0,95.0,25.0,0.0,2.0]","[-0.18309276631492757,1.584486828640589,-0.9643817366790092,0.0,1.3960489921421362]",3.0,1.0,"(4,[3],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,8,10],[-0.18309276631492757,1.584486828640589,-0.9643817366790092,1.3960489921421362,1.0,1.0])","[1.6648427089427897,0.6998423453771292]"
10742,1983,PhD,Married,86580,0,0,,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,41,746,0,0,"[41.0,72.0,746.0,0.0,0.0]","[-1.184422076293602,0.7903551937209597,0.23279693061543824,0.0,-1.264223013300979]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-1.184422076293602,0.7903551937209597,0.23279693061543824,-1.264223013300979,1.0,1.0])","[-1.0213212123339432,-0.8546202658952516]"
10356,1957,PhD,Divorced,41437,1,1,,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,67,32,0,2,"[67.0,5.0,32.0,0.0,2.0]","[0.9851247619935259,-1.5229847862623085,-0.9527586428217816,0.0,1.3960489921421362]",1.0,3.0,"(4,[1],[1.0])","(7,[3],[1.0])","(16,[0,1,2,4,6,12],[0.9851247619935259,-1.5229847862623085,-0.9527586428217816,1.3960489921421362,1.0,1.0])","[1.6350542913252295,0.26341077554511727]"
4676,1951,Master,Widow,73705,0,2,,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,73,1695,0,2,"[73.0,86.0,1695.0,0.0,2.0]","[1.4857894169828632,1.2737396671502994,1.8085563692595863,0.0,1.3960489921421362]",2.0,4.0,"(4,[2],[1.0])","(7,[4],[1.0])","(16,[0,1,2,4,7,13],[1.4857894169828632,1.2737396671502994,1.8085563692595863,1.3960489921421362,1.0,1.0])","[-0.354814645845574,2.397941776928948]"
8852,1976,Graduation,Married,61064,0,1,,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,48,1080,0,1,"[48.0,80.0,1080.0,0.0,1.0]","[-0.6003133121393752,1.0665748928234395,0.7873845518031574,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.6003133121393752,1.0665748928234395,0.7873845518031574,0.06591298942057865,1.0,1.0])","[-0.49902973889399055,0.1121535453547538]"
3565,1955,Master,Married,38452,1,1,,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,69,72,0,2,"[69.0,62.0,72.0,0.0,2.0]","[1.152012980323305,0.44508056984286,-0.8863409636376236,0.0,1.3960489921421362]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[1.152012980323305,0.44508056984286,-0.8863409636376236,1.3960489921421362,1.0,1.0])","[1.573080795347139,1.3239486691434101]"
5294,1989,Graduation,Single,18358,1,0,,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,35,57,0,1,"[35.0,49.0,57.0,0.0,1.0]","[-1.6850867312829392,-0.00377644119866966,-0.9112475933316828,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[-1.6850867312829392,-0.00377644119866966,-0.9112475933316828,0.06591298942057865,1.0,1.0])","[0.7462580083229494,-1.5631045137511903]"
1958,1973,PhD,Together,55012,0,1,,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,51,660,0,1,"[51.0,85.0,660.0,0.0,1.0]","[-0.3499809846447066,1.2392122047624894,0.08999892036949861,0.0,0.06591298942057865]",1.0,1.0,"(4,[1],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,6,10],[-0.3499809846447066,1.2392122047624894,0.08999892036949861,0.06591298942057865,1.0,1.0])","[-0.012579569667746432,0.2998907978002926]"
7349,1973,Basic,Together,9722,1,0,,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,51,103,0,1,"[51.0,7.0,103.0,0.0,1.0]","[-0.3499809846447066,-1.4539298614866885,-0.8348672622699012,0.0,0.06591298942057865]",4.0,1.0,"(4,[],[])","(7,[1],[1.0])","(16,[0,1,2,4,10],[-0.3499809846447066,-1.4539298614866885,-0.8348672622699012,0.06591298942057865,1.0])","[0.6571875459995564,-1.08265505137237]"
8799,1984,PhD,Married,38175,1,0,,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,40,153,0,1,"[40.0,6.0,153.0,0.0,1.0]","[-1.2678661854584916,-1.4884573238744985,-0.7518451632897037,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-1.2678661854584916,-1.4884573238744985,-0.7518451632897037,0.06591298942057865,1.0,1.0])","[0.627214896329076,-1.868521314175535]"
1351,1956,Master,Together,58656,0,1,,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,68,1220,0,1,"[68.0,25.0,1220.0,0.0,1.0]","[1.0685688711584154,-0.8324355385061091,1.0198464289477103,0.0,0.06591298942057865]",2.0,1.0,"(4,[2],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,7,10],[1.0685688711584154,-0.8324355385061091,1.0198464289477103,0.06591298942057865,1.0,1.0])","[-0.7072085799873992,0.6935710116511333]"
1045,1965,Graduation,Together,52117,0,1,,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,59,279,0,1,"[59.0,55.0,279.0,0.0,1.0]","[0.31757188867440966,0.20338833312819019,-0.542629473859606,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[0.31757188867440966,0.20338833312819019,-0.542629473859606,0.06591298942057865,1.0,1.0])","[0.4206814628507488,0.2953879453943776]"
7732,1978,Graduation,Married,64813,1,0,,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,46,745,0,1,"[46.0,81.0,745.0,0.0,1.0]","[-0.7672015304691543,1.1011023552112496,0.2311364886358343,0.0,0.06591298942057865]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.7672015304691543,1.1011023552112496,0.2311364886358343,0.06591298942057865,1.0,1.0])","[-0.09902222746925803,-0.09819669764509231]"
8070,1973,PhD,Married,54222,0,1,,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,51,264,0,1,"[51.0,98.0,264.0,0.0,1.0]","[-0.3499809846447066,1.6880692158040191,-0.5675361035536653,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-0.3499809846447066,1.6880692158040191,-0.5675361035536653,0.06591298942057865,1.0,1.0])","[0.45208803462445674,0.40771774113400483]"
477,1986,Graduation,Married,83512,0,0,,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,38,2157,0,0,"[38.0,31.0,2157.0,0.0,0.0]","[-1.4347544037882707,-0.6252707641792492,2.575680563836611,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-1.4347544037882707,-0.6252707641792492,2.575680563836611,-1.264223013300979,1.0,1.0])","[-2.6700311058654345,-1.3674431063302723]"
7832,1959,Master,Married,77520,0,1,,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,65,1526,0,1,"[65.0,30.0,1526.0,0.0,1.0]","[0.8182365436637469,-0.6597982265670591,1.5279416747065186,0.0,0.06591298942057865]",2.0,0.0,"(4,[2],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,7,9],[0.8182365436637469,-0.6597982265670591,1.5279416747065186,0.06591298942057865,1.0,1.0])","[-1.060942444546585,0.6365831066508989]"
2202,1978,Graduation,Together,41154,0,1,,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,46,69,0,1,"[46.0,98.0,69.0,0.0,1.0]","[-0.7672015304691543,1.6880692158040191,-0.8913222895764354,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.7672015304691543,1.6880692158040191,-0.8913222895764354,0.06591298942057865,1.0,1.0])","[0.6950707771721996,0.0031434405339290095]"
7396,1966,Graduation,Married,80398,0,0,,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,58,1597,0,0,"[58.0,92.0,1597.0,0.0,0.0]","[0.2341277795095201,1.4809044414771593,1.645833055258399,0.0,-1.264223013300979]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[0.2341277795095201,1.4809044414771593,1.645833055258399,-1.264223013300979,1.0,1.0])","[-2.0724607017606647,0.8867621191211524]"
4055,1992,Basic,Single,18746,1,0,,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,32,64,0,1,"[32.0,41.0,64.0,0.0,1.0]","[-1.935419058777608,-0.27999614030114944,-0.8996244994744552,0.0,0.06591298942057865]",4.0,2.0,"(4,[],[])","(7,[2],[1.0])","(16,[0,1,2,4,11],[-1.935419058777608,-0.27999614030114944,-0.8996244994744552,0.06591298942057865,1.0])","[0.7472060298524889,-1.9022224686222733]"
10340,1984,Graduation,Together,35196,1,0,,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,40,497,0,1,"[40.0,68.0,497.0,0.0,1.0]","[-1.2678661854584916,0.6522453441697198,-0.18065312230594513,0.0,0.06591298942057865]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-1.2678661854584916,0.6522453441697198,-0.18065312230594513,0.06591298942057865,1.0,1.0])","[0.21124671261407563,-0.7943390947639688]"
10091,1956,Graduation,Single,60230,0,1,,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,68,1067,0,1,"[68.0,78.0,1067.0,0.0,1.0]","[1.0685688711584154,0.9975199680478196,0.765798806068306,0.0,0.06591298942057865]",0.0,2.0,"(4,[0],[1.0])","(7,[2],[1.0])","(16,[0,1,2,4,5,11],[1.0685688711584154,0.9975199680478196,0.765798806068306,0.06591298942057865,1.0,1.0])","[-0.5357409279280692,1.499701634650175]"
7629,1977,Graduation,Married,22108,1,1,,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,31,0,2,"[47.0,46.0,31.0,0.0,2.0]","[-0.6837574213042648,-0.10735882836209958,-0.9544190848013855,0.0,1.3960489921421362]",0.0,0.0,"(4,[0],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,5,9],[-0.6837574213042648,-0.10735882836209958,-0.9544190848013855,1.3960489921421362,1.0,1.0])","[1.6817160605636736,-0.5062221714116163]"
10640,1974,Graduation,Together,44392,1,1,,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,50,211,0,2,"[50.0,71.0,211.0,0.0,2.0]","[-0.43342509380959615,0.7558277313331497,-0.6555395284726746,0.0,1.3960489921421362]",0.0,1.0,"(4,[0],[1.0])","(7,[1],[1.0])","(16,[0,1,2,4,5,10],[-0.43342509380959615,0.7558277313331497,-0.6555395284726746,1.3960489921421362,1.0,1.0])","[1.457452971447187,0.15067272874862975]"
3498,1976,PhD,Married,55424,0,1,,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,48,877,0,1,"[48.0,6.0,877.0,0.0,1.0]","[-0.6003133121393752,-1.4884573238744985,0.4503148299435556,0.0,0.06591298942057865]",1.0,0.0,"(4,[1],[1.0])","(7,[0],[1.0])","(16,[0,1,2,4,6,9],[-0.6003133121393752,-1.4884573238744985,0.4503148299435556,0.06591298942057865,1.0,1.0])","[-0.24727258532564694,-1.1178745484768524]"
